8.148107677698135376e-02
-1.281334608793258667e-01
1.468059718608856201e-01
8.199189603328704834e-02
-1.711985468864440918e-01
1.139587461948394775e-01
-5.978600680828094482e-02
1.018835604190826416e-01
2.490698359906673431e-02
-1.851558089256286621e-01
2.160169631242752075e-01
1.200695410370826721e-01
1.931149065494537354e-01
-1.813660115003585815e-01
6.564852595329284668e-02
-7.051658630371093750e-02
