-2.335214801132678986e-02,-5.397423729300498962e-02,1.557604372501373291e-01,-2.554443106055259705e-02,-1.810072176158428192e-02,-1.053254082798957825e-01,1.590410321950912476e-01,8.427932858467102051e-02,1.808574944734573364e-01,-1.408798247575759888e-01,-3.976783156394958496e-01,-2.992562353610992432e-01,-1.040802747011184692e-01,1.830563545227050781e-01,2.146891802549362183e-01,-4.828831553459167480e-02,-2.558291256427764893e-01,-8.929816484451293945e-01,3.790954351425170898e-01,2.469019740819931030e-01,3.950979933142662048e-02,-1.767360866069793701e-01,2.291007526218891144e-02,-1.424643993377685547e-01,-1.995112150907516479e-01,-4.761918261647224426e-02,-3.128069452941417694e-03,-3.106471337378025055e-02,1.478683352470397949e-01,1.773272007703781128e-01,-1.207723170518875122e-01,-7.170437276363372803e-02,1.681156158447265625e-01,-2.594620734453201294e-02,-5.094194412231445312e-02,-3.575486242771148682e-01,-5.622695088386535645e-01,-6.354209184646606445e-01,-2.697164118289947510e-01,-6.678909063339233398e-01
3.708027768880128860e-03,-1.079790368676185608e-01,-1.341176629066467285e-01,-8.705459535121917725e-02,-1.383575499057769775e-01,-1.006514951586723328e-01,1.580264121294021606e-01,2.985734492540359497e-02,4.871151223778724670e-02,-1.474447101354598999e-01,-1.038194224238395691e-01,-5.261630937457084656e-02,2.471803687512874603e-02,-1.391021460294723511e-01,-6.811419129371643066e-02,-9.463218599557876587e-02,4.380742902867496014e-04,-5.882186815142631531e-02,-1.095502078533172607e-02,-1.071170344948768616e-01,-1.085029765963554382e-01,-9.223110973834991455e-02,-5.410915985703468323e-02,-1.247706338763237000e-01,1.325480937957763672e-01,-3.137351199984550476e-02,1.360150426626205444e-01,4.925263673067092896e-02,-1.338647305965423584e-01,1.093947440385818481e-01,-4.349780827760696411e-02,-6.059635430574417114e-02,-1.312200427055358887e-01,-1.571649760007858276e-01,4.523165524005889893e-02,-3.453259915113449097e-02,6.154457479715347290e-02,-1.297326534986495972e-01,1.173627227544784546e-01,-1.160384565591812134e-01
-7.243341207504272461e-02,-2.745429873466491699e-01,-1.374677568674087524e-01,5.089800804853439331e-03,9.033668041229248047e-02,-2.355162054300308228e-01,-1.175497397780418396e-01,-1.057620123028755188e-01,4.458736628293991089e-03,-7.287929952144622803e-02,1.882657408714294434e-01,-1.067779734730720520e-01,1.988184452056884766e-01,1.452676206827163696e-01,-2.912783809006214142e-02,-1.489891260862350464e-01,3.816600143909454346e-02,-7.772413641214370728e-02,-1.380088925361633301e-01,-4.575839638710021973e-01,6.266351044178009033e-02,-1.582281780429184437e-03,-1.561812683939933777e-02,2.132401019334793091e-01,9.171111136674880981e-02,-1.532960683107376099e-01,-1.609969884157180786e-01,-1.884048134088516235e-01,8.574955910444259644e-02,8.344133943319320679e-02,-1.529083251953125000e-01,-1.943038552999496460e-01,-1.787509918212890625e-01,5.179694294929504395e-02,1.555266827344894409e-01,-1.161712631583213806e-01,8.796311169862747192e-02,1.417584419250488281e-01,1.508660912513732910e-01,4.220371693372726440e-02
1.416507959365844727e-01,1.201798021793365479e-01,5.766985192894935608e-02,3.204478649422526360e-03,-6.432940252125263214e-03,3.928146511316299438e-02,-3.515766933560371399e-02,-4.099439829587936401e-02,1.121986359357833862e-01,1.355680972337722778e-01,6.533295661211013794e-02,4.029092565178871155e-02,5.760280042886734009e-02,7.368983328342437744e-02,1.922903209924697876e-01,-1.214558258652687073e-01,-2.860134541988372803e-01,-1.345891207456588745e-01,1.746194213628768921e-01,1.855386793613433838e-01,-1.024371534585952759e-01,-2.699050307273864746e-01,-2.138868421316146851e-01,-1.375660300254821777e-01,-1.451626718044281006e-01,8.460086584091186523e-02,9.686650335788726807e-02,6.812810897827148438e-02,-1.256958395242691040e-01,-6.954751163721084595e-02,2.907708287239074707e-03,1.487466841936111450e-01,2.379154786467552185e-02,-3.885550796985626221e-02,5.794659629464149475e-02,-9.564186632633209229e-02,-1.960372179746627808e-01,1.377050727605819702e-01,8.553292602300643921e-02,-1.323571354150772095e-01
-1.174886226654052734e-01,-2.327046729624271393e-02,1.165622398257255554e-01,1.317160278558731079e-01,-3.352556750178337097e-02,-2.691918909549713135e-01,-1.836172789335250854e-01,1.242175400257110596e-01,1.053449958562850952e-01,1.558551788330078125e-01,2.222529649734497070e-01,-1.994192451238632202e-01,-3.585483133792877197e-01,2.987898327410221100e-02,-2.673088386654853821e-02,-7.409960031509399414e-02,1.235462203621864319e-01,-1.458998620510101318e-01,-2.842365205287933350e-01,-4.361494481563568115e-01,-9.115782380104064941e-02,-8.936652541160583496e-02,5.364085081964731216e-03,1.244467422366142273e-01,-1.186661198735237122e-01,-3.265248984098434448e-02,-2.261619120836257935e-01,-1.644434034824371338e-01,-3.835274139419198036e-03,-4.540018737316131592e-02,-1.354711204767227173e-01,-1.969641894102096558e-01,9.329584985971450806e-02,-8.139126002788543701e-02,1.046499386429786682e-01,1.527176350355148315e-01,2.823944985866546631e-01,1.041194498538970947e-01,2.900225222110748291e-01,-7.211821526288986206e-02
1.884314864873886108e-01,2.449735999107360840e-01,-5.339505523443222046e-02,-1.056676357984542847e-01,-1.951302774250507355e-02,-4.427102208137512207e-02,5.177109688520431519e-02,-2.029611766338348389e-01,1.260099112987518311e-01,1.736340075731277466e-01,2.661943435668945312e-01,6.320448964834213257e-02,-6.740844994783401489e-02,1.497149583883583546e-03,4.229231923818588257e-02,-1.238181218504905701e-01,-3.301633405499160290e-04,-9.518989175558090210e-02,-9.203685820102691650e-02,-2.594190835952758789e-01,-7.688325643539428711e-02,-2.695579454302787781e-02,-1.033908426761627197e-01,2.388783544301986694e-01,2.083957791328430176e-01,9.464645385742187500e-02,6.771881878376007080e-02,-7.802368700504302979e-02,-1.465608626604080200e-01,-7.180684059858322144e-02,1.521048247814178467e-01,-8.367609232664108276e-02,-1.353713124990463257e-01,1.896911300718784332e-02,5.415936931967735291e-03,6.940957158803939819e-02,1.108471080660820007e-01,1.062284340150654316e-03,3.661036863923072815e-02,3.254383336752653122e-03
4.873915459029376507e-04,2.542069256305694580e-01,3.208423033356666565e-02,5.419081822037696838e-02,-1.559444367885589600e-01,8.907356858253479004e-02,1.805192530155181885e-01,4.698489606380462646e-02,-2.499076426029205322e-01,-4.580786079168319702e-02,1.762976348400115967e-01,1.276760101318359375e-01,1.759559959173202515e-01,1.449875980615615845e-01,-1.680976599454879761e-01,8.377397805452346802e-02,-1.174627915024757385e-01,-2.867341414093971252e-02,9.885480999946594238e-02,-4.114202782511711121e-02,-6.775543093681335449e-02,-1.490429490804672241e-01,-1.837838888168334961e-01,-2.174724638462066650e-01,-1.657922118902206421e-01,8.234018087387084961e-02,1.939550787210464478e-01,9.914577752351760864e-02,-1.262231171131134033e-01,-2.424601465463638306e-01,1.594687700271606445e-01,-7.315060496330261230e-02,-2.197580784559249878e-02,-1.533733215183019638e-03,-1.606985479593276978e-01,3.349713385105133057e-01,2.159727811813354492e-01,5.509077012538909912e-02,5.843215063214302063e-02,-2.060564793646335602e-02
-3.535667061805725098e-01,-1.646432280540466309e-01,1.558267474174499512e-01,-9.808652102947235107e-02,-1.417785286903381348e-01,-5.666279699653387070e-03,3.966504335403442383e-02,8.401516079902648926e-02,1.090729832649230957e-01,7.466725260019302368e-02,-1.933428645133972168e-01,-1.685844734311103821e-02,1.824661940336227417e-01,9.491164237260818481e-02,-1.720294356346130371e-02,-6.433106213808059692e-02,-3.327633440494537354e-01,-3.567669987678527832e-01,-4.498987793922424316e-01,-2.455721646547317505e-01,3.818626701831817627e-01,2.699058055877685547e-01,1.814756393432617188e-01,5.766854062676429749e-02,1.233514398336410522e-01,-9.952136129140853882e-02,1.577961444854736328e-01,1.626810580492019653e-01,-5.314021930098533630e-02,-1.634436100721359253e-02,-1.828789412975311279e-01,-9.659396857023239136e-02,2.285308577120304108e-02,7.357966899871826172e-02,1.118829697370529175e-01,1.677647233009338379e-01,2.501378059387207031e-01,-2.291959077119827271e-01,4.087303206324577332e-02,1.449675858020782471e-01
-3.662327537313103676e-03,1.459646672010421753e-01,-1.113935634493827820e-01,-3.988892957568168640e-02,1.028343439102172852e-01,-3.119797632098197937e-02,-1.921983994543552399e-02,-5.813075602054595947e-02,1.058076620101928711e-01,8.916988223791122437e-02,-6.350614712573587894e-04,-9.714576601982116699e-02,-1.464128792285919189e-01,8.450091816484928131e-03,2.773682028055191040e-02,1.523103415966033936e-01,2.124716043472290039e-01,3.784810304641723633e-01,2.382552772760391235e-01,1.460122615098953247e-01,-8.500324934720993042e-02,-2.540907263755798340e-01,-2.306469082832336426e-01,-1.388374418020248413e-01,-5.631127581000328064e-02,2.468465641140937805e-02,-3.901864588260650635e-02,-2.960018813610076904e-02,1.662340760231018066e-01,7.253867387771606445e-02,1.104675084352493286e-01,-7.024647295475006104e-02,-5.922336503863334656e-02,5.201636254787445068e-02,-1.007398739457130432e-01,-1.337900012731552124e-01,-1.003877446055412292e-01,6.959109753370285034e-02,4.779807478189468384e-02,3.254286944866180420e-01
1.442811042070388794e-01,3.884174674749374390e-02,-7.761110085994005203e-03,-1.194835826754570007e-01,-1.539660617709159851e-02,4.078253731131553650e-02,8.609066903591156006e-02,-1.289158221334218979e-02,-4.338461533188819885e-02,1.019313558936119080e-01,-1.257130950689315796e-01,1.311100125312805176e-01,-2.569982782006263733e-02,4.537611082196235657e-02,5.742288008332252502e-02,-3.831139765679836273e-03,-1.536155771464109421e-02,2.182210385799407959e-01,1.169325709342956543e-01,2.870397567749023438e-01,1.106938794255256653e-01,-2.223287224769592285e-01,-2.492002993822097778e-01,3.560616448521614075e-02,-5.908634979277849197e-03,-1.253037303686141968e-01,-8.798893541097640991e-03,-1.513313502073287964e-01,-1.145141124725341797e-01,7.000669836997985840e-02,4.432689025998115540e-02,4.553208872675895691e-02,-3.618532419204711914e-02,1.559097170829772949e-01,3.056740015745162964e-02,-1.178824976086616516e-01,-1.181221157312393188e-01,-3.541497141122817993e-02,1.196321323513984680e-01,-2.026056349277496338e-01
3.766585141420364380e-02,-8.069657534360885620e-02,-1.481994241476058960e-01,-5.919912457466125488e-02,2.431815713644027710e-01,1.244961768388748169e-01,1.266184300184249878e-01,1.029597967863082886e-01,1.280383914709091187e-01,-1.192447356879711151e-02,-6.066827476024627686e-02,8.395725488662719727e-02,-7.057853788137435913e-02,-6.781426072120666504e-02,9.266994148492813110e-02,6.774108111858367920e-02,1.249531060457229614e-01,-5.811018124222755432e-02,-1.581191569566726685e-01,-3.478932753205299377e-02,-1.770507991313934326e-01,-1.297091692686080933e-01,6.007028743624687195e-02,-6.069718301296234131e-02,1.118263080716133118e-01,8.801075816154479980e-02,-1.289006904698908329e-04,3.208920359611511230e-02,4.155208915472030640e-02,5.197822302579879761e-02,-1.924256235361099243e-02,-8.455379866063594818e-03,6.714763492345809937e-02,1.539854854345321655e-01,-3.558480367064476013e-02,-9.370800852775573730e-02,2.449301630258560181e-02,8.482380770146846771e-03,3.935768082737922668e-02,1.429516077041625977e-01
2.417493909597396851e-01,1.844567507505416870e-01,-1.337331719696521759e-02,-7.921727746725082397e-02,-1.128838509321212769e-01,5.858169496059417725e-02,6.568384170532226562e-02,-1.413577646017074585e-01,-2.925468049943447113e-02,-1.853355169296264648e-01,-6.443147361278533936e-02,-7.002685964107513428e-02,1.905048042535781860e-01,-1.749899685382843018e-01,-6.444233004003763199e-03,1.331211440265178680e-02,-3.689075820147991180e-03,7.328916341066360474e-02,-8.823247998952865601e-02,-2.031981386244297028e-02,5.125137045979499817e-02,-1.369996517896652222e-01,5.070907995104789734e-02,4.432625323534011841e-02,1.312082260847091675e-01,1.368141621351242065e-01,1.599682867527008057e-01,3.994775190949440002e-02,2.953231520950794220e-02,6.207102909684181213e-02,1.940606981515884399e-01,5.759746581315994263e-02,-1.242274791002273560e-01,-2.868877537548542023e-02,-1.439928561449050903e-01,3.181277215480804443e-01,1.690438538789749146e-01,1.754868924617767334e-01,1.033092066645622253e-01,2.156170010566711426e-01
1.220842227339744568e-01,-3.906483296304941177e-03,1.137042418122291565e-01,1.657145172357559204e-01,2.024046331644058228e-01,-1.191837042570114136e-01,-8.476885408163070679e-02,2.534025907516479492e-02,-1.261527389287948608e-01,-3.933394327759742737e-02,4.263442009687423706e-02,-6.576636951649561524e-05,2.332000881433486938e-01,2.213619202375411987e-01,2.450789362192153931e-01,3.577738627791404724e-02,2.989386580884456635e-02,1.471332907676696777e-01,6.777287274599075317e-02,-1.232176870107650757e-01,-8.648362010717391968e-02,-4.023933317512273788e-03,-1.274134069681167603e-01,-1.629701405763626099e-01,-1.902576386928558350e-01,-2.460031807422637939e-01,-2.403945028781890869e-01,-2.367855608463287354e-01,-1.894700974225997925e-01,-2.066697180271148682e-02,7.417251914739608765e-02,-1.023248881101608276e-01,-9.933258593082427979e-02,-4.422173369675874710e-03,-2.007133066654205322e-01,-1.009518951177597046e-01,1.657396852970123291e-01,-1.763472855091094971e-01,-1.134920306503772736e-02,2.341915816068649292e-01
4.551925882697105408e-02,6.638005375862121582e-02,-5.555372312664985657e-02,-2.802694961428642273e-02,-1.139759495854377747e-01,7.228697091341018677e-02,8.376585692167282104e-02,1.400855183601379395e-01,-1.753627955913543701e-01,-7.034571468830108643e-02,-9.329247474670410156e-02,-8.747809380292892456e-02,6.687862426042556763e-02,-9.909213334321975708e-02,4.983211308717727661e-02,5.883863940834999084e-02,-8.660835772752761841e-02,1.095251888036727905e-01,-1.027441173791885376e-01,-7.923320680856704712e-02,2.143166400492191315e-02,-4.578356444835662842e-02,9.655175730586051941e-03,-1.127532273530960083e-01,2.516150772571563721e-01,1.970594823360443115e-01,1.480172872543334961e-01,-1.801452971994876862e-02,-8.305863291025161743e-02,9.314591437578201294e-02,8.194866031408309937e-02,2.019815333187580109e-02,2.457723021507263184e-02,-1.736660003662109375e-01,-1.335533410310745239e-01,2.744720876216888428e-01,1.235690787434577942e-01,1.069107502698898315e-01,-3.457666635513305664e-01,-1.902558505535125732e-01
