4.148919880390167236e-01,4.223724305629730225e-01,-8.771608583629131317e-03,3.841909170150756836e-01,-1.098662689328193665e-01,-2.184911444783210754e-02,-3.624759614467620850e-01
2.204430997371673584e-01,3.709482848644256592e-01,-2.025503069162368774e-01,4.226162135601043701e-01,1.156480684876441956e-01,2.152278125286102295e-01,-1.345867663621902466e-01
3.332913517951965332e-01,6.198117136955261230e-02,3.281255364418029785e-01,2.181996591389179230e-02,-2.744431197643280029e-01,-3.188429027795791626e-02,-3.117326200008392334e-01
7.765479385852813721e-02,-7.495168596506118774e-02,2.780187427997589111e-01,-3.281480967998504639e-01,-2.565997242927551270e-01,-2.352381497621536255e-01,-3.654875755310058594e-01
-7.020141184329986572e-02,-4.532093703746795654e-01,3.056231439113616943e-01,-3.076638579368591309e-01,3.401955366134643555e-01,8.712168037891387939e-02,-9.634932875633239746e-02
2.742502689361572266e-01,1.060876101255416870e-01,3.559249639511108398e-01,8.846314996480941772e-02,-8.569071441888809204e-02,1.137293353676795959e-01,-1.118712723255157471e-01
1.884168684482574463e-01,3.803947567939758301e-01,2.766700088977813721e-01,-1.033951118588447571e-01,2.675314545631408691e-01,8.568820357322692871e-02,1.763306856155395508e-01
-3.856400549411773682e-01,-5.173469185829162598e-01,-2.476163059473037720e-01,-3.157425224781036377e-01,3.804564476013183594e-01,2.473428100347518921e-01,3.553925156593322754e-01
