-9.731878340244293213e-02,6.676263362169265747e-02,8.335570991039276123e-02,-1.277076601982116699e-01,-1.935426294803619385e-01,-1.449584066867828369e-01,-1.279419362545013428e-01,-4.940797761082649231e-02,5.774246994405984879e-03,-1.862221658229827881e-01,-2.323746830224990845e-01,-1.907978057861328125e-01,4.239920675754547119e-01,9.020715951919555664e-02,4.753187298774719238e-02,-2.065348178148269653e-01,-1.146954447031021118e-01,-1.628852933645248413e-01,3.914686664938926697e-02,4.471835866570472717e-02,1.183470562100410461e-01,8.556406944990158081e-02,5.645661428570747375e-02,2.512112632393836975e-02,1.697245389223098755e-01,1.946669816970825195e-01,1.672177612781524658e-01,-1.884991824626922607e-01,-1.523627638816833496e-01,-1.377246826887130737e-01,1.924390532076358795e-02,-9.404693543910980225e-02,3.358379006385803223e-02,1.243250370025634766e-01,2.674872577190399170e-01,2.612021565437316895e-01,-2.703766524791717529e-02,-7.760761678218841553e-02,-2.073328942060470581e-02,1.303644031286239624e-01,4.117925092577934265e-02,6.460631638765335083e-02,1.070954799652099609e-01,1.231731027364730835e-01,7.986285537481307983e-02,1.483597308397293091e-01,1.906346678733825684e-01,6.559627503156661987e-02,1.622542440891265869e-01,1.352796107530593872e-01,1.342263072729110718e-01,-1.237372457981109619e-01,-1.012012455612421036e-02,9.573309682309627533e-03,-1.580804139375686646e-01,-6.318635493516921997e-02,3.297034278512001038e-02,-3.391689434647560120e-02,-3.593651205301284790e-02,-3.574422001838684082e-02,9.794856607913970947e-02,8.893059194087982178e-02,5.853184685111045837e-02,1.093310043215751648e-01,1.306467950344085693e-01,1.904683411121368408e-01,1.509615629911422729e-01,1.896953433752059937e-01,2.529126703739166260e-01,2.230328619480133057e-01,1.883038878440856934e-01,2.076410651206970215e-01,-1.474823653697967529e-01,-1.515551805496215820e-01,-6.004546582698822021e-02,-1.480545997619628906e-01,-7.654540985822677612e-02,-2.440179698169231415e-02,2.061695978045463562e-02,9.158908575773239136e-02,-5.219164863228797913e-02,-2.006451785564422607e-02,-1.243514008820056915e-02,-4.127693921327590942e-02,6.102161109447479248e-02,1.029588505625724792e-01,1.064137518405914307e-01,6.634667515754699707e-02,-3.916906192898750305e-03,1.290313303470611572e-01,-1.964148133993148804e-01,-1.569356173276901245e-01,-1.033726632595062256e-01,1.785576194524765015e-01,1.142076849937438965e-01,1.402579098939895630e-01
1.113194152712821960e-01,1.970571279525756836e-01,2.524922490119934082e-01,-1.264906115829944611e-02,1.262009292840957642e-01,3.554615378379821777e-02,1.276175975799560547e-01,2.106149047613143921e-01,9.193354845046997070e-02,-8.818290382623672485e-02,-1.867531090974807739e-01,-2.762178480625152588e-01,3.244415521621704102e-01,3.502858877182006836e-01,2.565267086029052734e-01,-3.792181313037872314e-01,-3.578411638736724854e-01,-3.519524335861206055e-01,-6.029449030756950378e-02,5.187620967626571655e-02,5.051406472921371460e-02,-7.975071668624877930e-02,3.785716742277145386e-02,-1.217342093586921692e-01,-5.276622250676155090e-02,2.239323407411575317e-02,-3.936452418565750122e-02,-4.655604660511016846e-01,-6.339405775070190430e-01,-6.730283498764038086e-01,-9.107408672571182251e-02,9.588539251126348972e-04,-8.944103866815567017e-02,1.679104268550872803e-01,1.130106579512357712e-02,1.041612327098846436e-01,-1.733106225728988647e-01,-1.516452282667160034e-01,-4.906214028596878052e-02,2.889662235975265503e-02,9.325378388166427612e-02,4.824613034725189209e-02,-2.922786474227905273e-01,-7.609930634498596191e-01,-7.325257658958435059e-01,-6.156547740101814270e-02,-4.981391876935958862e-02,-1.651418805122375488e-01,-3.742321953177452087e-02,1.395088732242584229e-01,-5.847183521836996078e-03,3.864743933081626892e-02,2.729386650025844574e-02,7.572203129529953003e-02,1.787513643503189087e-01,6.919211894273757935e-02,8.536284416913986206e-02,1.913226991891860962e-01,1.942434459924697876e-01,6.332013290375471115e-03,1.378168165683746338e-01,4.436706379055976868e-02,9.345782548189163208e-02,1.089805960655212402e-01,3.282715380191802979e-02,3.767580166459083557e-02,-7.648523151874542236e-02,4.039603844285011292e-02,-5.778857972472906113e-03,6.206922978162765503e-02,1.201850268989801407e-02,-3.648072481155395508e-02,1.980584114789962769e-01,2.504860758781433105e-01,2.253459095954895020e-01,4.891199991106987000e-03,1.002887561917304993e-01,3.316678479313850403e-02,7.518213987350463867e-02,8.863314986228942871e-02,1.118552777916193008e-02,-3.322102827951312065e-03,1.301011443138122559e-01,-4.008723795413970947e-02,7.686422020196914673e-02,-1.237477213144302368e-01,-1.371233612298965454e-01,-1.411254256963729858e-01,-5.614200606942176819e-02,4.896330088376998901e-02,-4.773234575986862183e-02,1.067252457141876221e-02,1.884329468011856079e-01,2.156219333410263062e-01,1.058146059513092041e-01,-8.537044376134872437e-02
-1.189382933080196381e-02,-1.426660828292369843e-02,1.108648106455802917e-01,-6.534357368946075439e-02,-6.281344592571258545e-02,-8.549448102712631226e-02,7.285250723361968994e-02,1.868174076080322266e-01,2.117332667112350464e-01,-2.466793172061443329e-02,-4.100045189261436462e-02,1.105671972036361694e-01,-5.212396979331970215e-01,-6.367254853248596191e-01,-5.165602564811706543e-01,-1.404106318950653076e-01,1.521304156631231308e-02,7.062506675720214844e-02,8.743390440940856934e-02,-1.147931441664695740e-02,7.410084456205368042e-02,-7.352977991104125977e-02,-6.668385863304138184e-02,-3.323624655604362488e-02,-6.515131145715713501e-02,-4.892453178763389587e-02,-8.400594443082809448e-02,-1.088318452239036560e-01,-8.224921673536300659e-02,-7.859877496957778931e-02,-4.543504491448402405e-02,9.261871874332427979e-02,-2.811968885362148285e-02,4.926382377743721008e-02,6.968416273593902588e-02,-6.004451960325241089e-02,2.353469282388687134e-02,7.824800163507461548e-02,1.201732233166694641e-01,-4.271849524229764938e-03,1.038894355297088623e-01,-4.542802646756172180e-02,-3.114113956689834595e-02,5.713748559355735779e-02,-7.378308475017547607e-02,8.064319938421249390e-02,-9.430759586393833160e-03,-4.437817260622978210e-02,1.208519637584686279e-01,1.067605614662170410e-01,3.233012929558753967e-02,4.113148897886276245e-02,8.861777931451797485e-02,6.626959890127182007e-02,1.290572285652160645e-01,6.105527281761169434e-02,1.013671383261680603e-01,1.396610140800476074e-01,1.134446561336517334e-01,3.479720279574394226e-02,1.023931354284286499e-01,6.810562312602996826e-02,-4.684061557054519653e-02,6.779091805219650269e-02,2.410494536161422729e-02,-9.082943201065063477e-03,-7.364516705274581909e-02,-2.211253158748149872e-02,-1.004704013466835022e-01,5.881594493985176086e-02,8.443314582109451294e-02,-5.733126774430274963e-03,5.235566198825836182e-02,-7.749987393617630005e-02,1.526018604636192322e-02,-6.795933842658996582e-02,-5.147196352481842041e-03,4.325344040989875793e-02,4.395525157451629639e-02,-3.421595552936196327e-03,-5.145324394106864929e-02,4.467880353331565857e-02,8.022779971361160278e-02,5.856663361191749573e-02,-2.362901344895362854e-02,4.082502424716949463e-02,1.307697221636772156e-02,9.735518693923950195e-02,-2.505514567019417882e-05,-4.325165413320064545e-03,1.478990316390991211e-01,1.749734133481979370e-01,1.555680632591247559e-01,-8.840585500001907349e-02,-1.551480144262313843e-01,-2.899587750434875488e-01
6.513236463069915771e-02,2.445067279040813446e-03,1.110319420695304871e-02,6.424235180020332336e-03,2.978154085576534271e-02,2.163149602711200714e-02,2.543854415416717529e-01,1.142541542649269104e-01,1.238916814327239990e-01,4.249564930796623230e-02,-1.053591258823871613e-02,-1.185387969017028809e-01,-4.362588822841644287e-01,-5.067462325096130371e-01,-3.469453454017639160e-01,-2.448502928018569946e-01,-4.019581526517868042e-02,-6.011989712715148926e-02,3.447508811950683594e-02,-1.319070695899426937e-03,1.069720983505249023e-01,3.255670145153999329e-02,5.976189300417900085e-02,-6.058351695537567139e-02,-7.663972675800323486e-02,-8.220605552196502686e-02,1.368569862097501755e-02,-2.330630868673324585e-01,-2.868550419807434082e-01,-1.074195504188537598e-01,3.055605664849281311e-02,1.383388414978981018e-03,7.536483556032180786e-02,5.707016214728355408e-03,1.220690384507179260e-01,1.731924829073250294e-03,6.011175736784934998e-02,-1.042746007442474365e-01,-2.258753590285778046e-02,2.231723861768841743e-03,9.975995123386383057e-02,3.472699224948883057e-02,-5.879427492618560791e-02,-3.731848895549774170e-01,-3.043313622474670410e-01,-1.087791547179222107e-01,-1.436179578304290771e-01,-3.287438675761222839e-02,-3.609054535627365112e-02,1.110688894987106323e-01,-6.246790289878845215e-02,1.067693904042243958e-01,1.492352932691574097e-01,5.799267813563346863e-02,1.319505870342254639e-01,8.616147190332412720e-02,1.324184536933898926e-01,2.867986559867858887e-01,1.224332824349403381e-01,9.304141998291015625e-02,1.200293004512786865e-01,4.730543866753578186e-02,2.735183574259281158e-02,7.526523619890213013e-02,-4.632293432950973511e-02,-3.401643410325050354e-02,2.044906467199325562e-02,-1.270677056163549423e-02,-1.568644195795059204e-01,2.567171864211559296e-02,-9.399610012769699097e-02,-1.405619978904724121e-01,9.767284244298934937e-02,6.057737022638320923e-02,3.352274745702743530e-02,9.646388143301010132e-02,5.619271472096443176e-02,1.223269198089838028e-02,-6.881411373615264893e-02,-9.881833940744400024e-02,2.636475116014480591e-02,-6.602653861045837402e-02,2.756782621145248413e-02,1.321393251419067383e-02,-5.620323494076728821e-02,-5.478508025407791138e-02,-1.409529149532318115e-01,-8.820116519927978516e-02,-2.264196425676345825e-02,-6.887482851743698120e-02,6.133002042770385742e-02,2.446703016757965088e-01,2.575575113296508789e-01,-6.105376407504081726e-02,-8.530792593955993652e-02,-1.623978167772293091e-01
-7.877895236015319824e-02,-5.649742484092712402e-02,-8.838191628456115723e-02,-2.267313248012214899e-04,-3.290426451712846756e-03,-8.849855512380599976e-02,2.033635228872299194e-01,5.023588240146636963e-02,2.243994176387786865e-01,7.314532413147389889e-04,4.012173414230346680e-02,5.912331119179725647e-02,-5.097581148147583008e-01,-4.136720001697540283e-01,-6.290652751922607422e-01,5.912245064973831177e-02,-4.077830817550420761e-03,1.048433557152748108e-01,7.829388976097106934e-02,8.252455294132232666e-02,-9.481126442551612854e-03,-2.870314009487628937e-02,1.108617037534713745e-01,8.346510119736194611e-03,7.018073648214340210e-02,-6.062799692153930664e-02,-6.734363734722137451e-02,-7.476799935102462769e-02,9.213840216398239136e-02,-3.822550643235445023e-03,-5.757444351911544800e-02,2.340555191040039062e-02,-4.570041969418525696e-02,-3.976376610808074474e-04,1.667121797800064087e-02,-8.703294396400451660e-02,3.739091008901596069e-02,-4.724824428558349609e-02,3.263679891824722290e-02,-9.726800024509429932e-02,1.727709919214248657e-02,9.566457569599151611e-02,7.300886511802673340e-02,-9.830939583480358124e-03,3.326697275042533875e-03,1.148826405405998230e-01,3.310231119394302368e-02,2.799798920750617981e-02,1.307473424822092056e-02,7.604551315307617188e-02,5.566492304205894470e-02,3.951809555292129517e-02,9.140914678573608398e-02,4.873635992407798767e-02,7.206609845161437988e-02,-6.184850633144378662e-02,6.955572962760925293e-02,1.594445086084306240e-03,6.972181051969528198e-02,5.493995547294616699e-02,-5.899837240576744080e-02,3.549459204077720642e-02,1.139590330421924591e-02,-7.913233339786529541e-02,9.961370378732681274e-02,7.033509016036987305e-02,5.569466203451156616e-02,-2.693762816488742828e-02,9.926709346473217010e-03,-5.091569945216178894e-02,-4.435399174690246582e-02,2.015548385679721832e-02,3.574185445904731750e-02,2.556465379893779755e-02,-1.116274744272232056e-01,1.258745044469833374e-01,4.127286840230226517e-03,1.177556738257408142e-01,8.408134430646896362e-02,3.772913292050361633e-02,1.015526428818702698e-01,7.089473307132720947e-02,7.727759331464767456e-02,-1.550305169075727463e-02,1.077882349491119385e-01,2.750557288527488708e-02,4.874011874198913574e-02,-1.340377703309059143e-02,7.188627868890762329e-02,8.215673267841339111e-02,2.149125747382640839e-02,1.820840686559677124e-01,3.398876264691352844e-02,-3.013971745967864990e-01,-3.525030016899108887e-01,-2.717476189136505127e-01
4.430491104722023010e-02,3.334913402795791626e-02,-7.317812740802764893e-02,1.358903646469116211e-01,-4.003624990582466125e-02,-6.884254515171051025e-02,1.503430753946304321e-01,1.155294179916381836e-01,2.253283374011516571e-02,-5.982322618365287781e-02,-2.491184026002883911e-01,-2.639417946338653564e-01,-5.845797657966613770e-01,-6.518060564994812012e-01,-6.592527627944946289e-01,-2.403799593448638916e-01,-9.379221498966217041e-02,-3.646322339773178101e-02,1.801416091620922089e-02,1.303871870040893555e-01,-4.703887924551963806e-02,1.386495586484670639e-02,-9.094740450382232666e-02,-1.464945077896118164e-01,4.846452176570892334e-02,-6.637823581695556641e-02,5.742100998759269714e-02,-3.309193253517150879e-01,-1.253556907176971436e-01,-8.055028319358825684e-02,2.414672523736953735e-01,1.535406857728958130e-01,1.594229787588119507e-01,1.198957636952400208e-01,1.005625538527965546e-02,-1.972659677267074585e-01,5.968865379691123962e-02,-4.490223154425621033e-02,4.589604213833808899e-02,2.954242937266826630e-02,1.288985460996627808e-01,7.725289463996887207e-02,-2.585695385932922363e-01,-3.498162925243377686e-01,-4.119161069393157959e-01,4.625214636325836182e-02,-7.828383147716522217e-02,-1.205882430076599121e-01,1.741160899400711060e-01,-1.960546895861625671e-02,-6.584329158067703247e-02,2.062184661626815796e-01,1.548002213239669800e-01,3.009914234280586243e-02,1.509223431348800659e-01,1.286985427141189575e-01,-2.154849842190742493e-02,1.875140070915222168e-01,8.275561779737472534e-02,3.856487572193145752e-02,2.078018784523010254e-01,-5.329185351729393005e-02,6.087949872016906738e-02,4.756339266896247864e-02,-8.301346749067306519e-02,-2.036299742758274078e-02,-4.265114292502403259e-02,-6.246795132756233215e-02,-7.348414510488510132e-02,-1.240874081850051880e-01,-2.795543670654296875e-01,-1.907822787761688232e-01,2.248210459947586060e-01,2.925702556967735291e-02,-2.474288083612918854e-02,8.739519864320755005e-02,3.864684328436851501e-02,-3.669315204024314880e-02,9.710872918367385864e-02,4.674216732382774353e-02,1.577799208462238312e-02,1.376469731330871582e-01,-5.067848786711692810e-02,6.642261892557144165e-02,4.519593343138694763e-02,-1.799588091671466827e-02,-1.689818501472473145e-02,1.311592012643814087e-01,5.827882513403892517e-02,-7.597610354423522949e-02,4.480199143290519714e-02,1.244076266884803772e-01,6.911945343017578125e-02,-2.636804617941379547e-02,7.286788523197174072e-02,-1.856224536895751953e-01
-4.413549974560737610e-02,1.070513278245925903e-01,1.495835036039352417e-01,-5.435745790600776672e-02,6.835568696260452271e-02,-1.842140406370162964e-02,1.698268204927444458e-01,2.443724870681762695e-01,2.479299604892730713e-01,8.603024482727050781e-02,4.442686215043067932e-02,8.199635148048400879e-02,-4.756614267826080322e-01,-1.892000436782836914e-01,-1.234331876039505005e-01,3.204491687938570976e-03,-1.980197429656982422e-02,-2.741122432053089142e-02,-1.291946470737457275e-01,-1.170546114444732666e-01,-6.876932084560394287e-02,1.135782822966575623e-01,5.850585177540779114e-02,-5.182050541043281555e-02,-2.117802575230598450e-02,5.062751099467277527e-02,-1.667840033769607544e-02,-5.905753374099731445e-02,-8.301327377557754517e-02,-1.085860058665275574e-01,-3.894736245274543762e-02,-5.822620913386344910e-02,4.004652798175811768e-02,9.424415230751037598e-02,1.090085208415985107e-01,1.733287796378135681e-02,-3.532161191105842590e-02,-4.731909371912479401e-03,-3.645550459623336792e-02,3.593753650784492493e-02,5.470248404890298843e-03,-2.659958321601152420e-03,-7.768084108829498291e-02,2.730559743940830231e-02,1.563866250216960907e-02,9.950856864452362061e-02,-2.086855471134185791e-02,4.323296248912811279e-02,1.658164337277412415e-02,-4.129424691200256348e-02,-3.221283853054046631e-02,1.274497210979461670e-01,3.424791991710662842e-02,2.360735535621643066e-01,9.960397332906723022e-02,1.377383470535278320e-01,2.009405642747879028e-01,1.678373962640762329e-01,2.101039141416549683e-01,2.036004513502120972e-01,-2.910771593451499939e-02,-4.766222462058067322e-02,-7.905388250946998596e-03,7.339724153280258179e-02,1.001887544989585876e-01,9.974632412195205688e-02,-2.626210078597068787e-02,-5.734032485634088516e-03,-6.801937520503997803e-02,7.751259207725524902e-02,-4.937737435102462769e-02,-3.607270494103431702e-02,6.785995513200759888e-02,2.468771487474441528e-02,2.480140700936317444e-02,-2.323771826922893524e-02,-2.426807582378387451e-02,1.242572590708732605e-01,-9.327236562967300415e-02,8.818201720714569092e-02,8.143378794193267822e-02,2.138086967170238495e-02,2.225744910538196564e-02,1.274930685758590698e-01,8.147718757390975952e-02,1.310607939958572388e-01,1.051521226763725281e-01,-5.121377110481262207e-02,6.887589395046234131e-02,7.031120359897613525e-02,9.793659299612045288e-02,2.251886874437332153e-01,1.853041946887969971e-01,-1.658844798803329468e-01,-1.334356218576431274e-01,-1.509470641613006592e-01
5.390311032533645630e-02,-1.003662124276161194e-01,-2.299536578357219696e-02,2.891025543212890625e-01,9.920152276754379272e-02,-9.801994077861309052e-03,2.201150357723236084e-01,7.044414430856704712e-02,2.666423656046390533e-02,2.692033648490905762e-01,2.848593294620513916e-01,1.090783476829528809e-01,2.546399533748626709e-01,8.076679706573486328e-02,-6.271379441022872925e-02,3.555118739604949951e-01,2.996475696563720703e-01,2.372404038906097412e-01,1.283123046159744263e-01,4.950269311666488647e-02,4.603314399719238281e-02,2.104059755802154541e-01,1.270290166139602661e-01,1.420501321554183960e-01,-3.316795080900192261e-02,6.294451653957366943e-02,4.416125640273094177e-02,2.072292119264602661e-01,2.093833237886428833e-01,1.199026182293891907e-01,-2.052407525479793549e-02,1.711604371666908264e-02,-1.257883757352828979e-02,-3.213847987353801727e-03,4.452389478683471680e-02,-7.960868626832962036e-02,9.257493913173675537e-02,1.293040961027145386e-01,-7.203458994626998901e-02,-1.008194312453269958e-02,1.046416256576776505e-02,-1.053431350737810135e-02,-3.659345209598541260e-03,-1.193067803978919983e-01,-4.885340481996536255e-02,7.408204674720764160e-02,5.547452345490455627e-02,1.269748657941818237e-01,-8.075274527072906494e-02,-1.478845328092575073e-01,-1.638563722372055054e-01,2.909856736660003662e-01,1.572123020887374878e-01,2.274527996778488159e-01,1.078394949436187744e-01,-9.486986696720123291e-02,5.549458786845207214e-03,8.475005626678466797e-02,-3.766422346234321594e-02,-7.070071995258331299e-02,-1.412262320518493652e-01,-1.160998046398162842e-01,2.751241438090801239e-02,1.724963076412677765e-02,8.647900819778442383e-02,3.303321823477745056e-02,6.177527084946632385e-02,3.739808499813079834e-02,-5.023979395627975464e-02,-3.223742172122001648e-02,9.985255450010299683e-02,1.383033674210309982e-02,1.953467130661010742e-01,3.610714524984359741e-02,1.350941359996795654e-01,2.567681968212127686e-01,1.396832168102264404e-01,1.099213212728500366e-01,-3.656379505991935730e-02,-4.119680449366569519e-02,-1.481197308748960495e-02,1.758445203304290771e-01,2.689166367053985596e-02,6.809066236019134521e-02,-7.199651002883911133e-02,9.040167927742004395e-02,1.133717522025108337e-01,9.208230674266815186e-02,2.610072493553161621e-03,-8.554878830909729004e-02,2.713164389133453369e-01,1.881891489028930664e-01,1.342075616121292114e-01,-2.123165875673294067e-01,-1.303294152021408081e-01,-5.653195828199386597e-02
1.257790625095367432e-01,8.238563314080238342e-03,-5.000566318631172180e-02,1.797419339418411255e-01,1.246499717235565186e-01,1.367185562849044800e-01,1.903444081544876099e-01,2.378929108381271362e-01,1.556763350963592529e-01,1.889316737651824951e-01,2.282405197620391846e-01,5.050264298915863037e-02,-2.444065213203430176e-01,-3.021147847175598145e-01,-4.845377802848815918e-01,2.248158305883407593e-01,1.174884587526321411e-01,1.042745262384414673e-01,-1.155938953161239624e-04,-9.095049649477005005e-02,-6.911455653607845306e-03,1.608791947364807129e-01,6.628131121397018433e-02,-3.169413423165678978e-03,3.627886623144149780e-02,3.716370835900306702e-02,-2.544972300529479980e-02,-3.590876609086990356e-02,-2.838230505585670471e-02,-3.051181696355342865e-02,6.772283464670181274e-02,1.140739545226097107e-01,2.033277787268161774e-02,8.670654147863388062e-02,9.028774499893188477e-02,-2.713012509047985077e-02,3.956482186913490295e-02,1.040738001465797424e-01,1.005035042762756348e-01,2.216703817248344421e-02,-7.884688675403594971e-02,5.178610980510711670e-02,-9.250727295875549316e-02,2.178411744534969330e-02,-3.953533619642257690e-02,8.732181042432785034e-02,-5.769463628530502319e-02,-1.781474240124225616e-02,6.213166192173957825e-02,8.940432965755462646e-02,-2.535508014261722565e-02,2.590242028236389160e-01,1.204659268260002136e-01,8.528441935777664185e-02,7.254689931869506836e-02,8.011667430400848389e-02,5.677874386310577393e-02,2.019513547420501709e-01,6.532957404851913452e-02,7.985040545463562012e-02,-7.458368688821792603e-02,9.437741339206695557e-02,-1.128520164638757706e-02,-1.942928321659564972e-02,3.483461588621139526e-02,1.672437973320484161e-02,3.667768836021423340e-02,-1.284734252840280533e-02,5.066292360424995422e-02,-1.854412257671356201e-02,-2.551895193755626678e-02,-4.133918508887290955e-02,1.499062627553939819e-01,1.526865661144256592e-01,5.160356312990188599e-02,2.963661849498748779e-01,2.486620098352432251e-01,6.075526773929595947e-02,-8.767593652009963989e-03,-4.816650971770286560e-02,4.220304265618324280e-02,4.896828159689903259e-02,8.400279283523559570e-02,4.587924480438232422e-02,-2.989839017391204834e-02,-3.691093996167182922e-02,-8.302698284387588501e-02,-9.619814809411764145e-04,5.999936163425445557e-02,2.584799006581306458e-02,3.155320584774017334e-01,7.821521908044815063e-02,1.601080000400543213e-01,-2.026758044958114624e-01,-1.051436588168144226e-01,-8.897379040718078613e-02
-3.646549209952354431e-02,1.533029824495315552e-01,5.811190977692604065e-02,1.082898303866386414e-01,6.779122631996870041e-03,9.948198497295379639e-02,2.539426386356353760e-01,1.242587789893150330e-01,1.496891528367996216e-01,1.130183264613151550e-01,-1.365317963063716888e-02,1.305442452430725098e-01,-5.812484025955200195e-01,-3.640813827514648438e-01,-3.551657199859619141e-01,-2.920893207192420959e-02,1.099495068192481995e-01,1.766318455338478088e-03,5.454851314425468445e-02,2.843223512172698975e-02,6.994064152240753174e-02,-7.991161942481994629e-02,3.037226572632789612e-02,-2.889626426622271538e-03,4.568566754460334778e-02,-6.142723560333251953e-02,5.372812226414680481e-02,-3.180868923664093018e-02,-8.625289052724838257e-02,-1.613817811012268066e-01,2.967857569456100464e-02,-7.934539020061492920e-02,5.437207967042922974e-02,2.960198372602462769e-02,4.244330897927284241e-02,5.851794965565204620e-03,1.194673962891101837e-02,-3.407151997089385986e-02,-7.199139147996902466e-02,4.870563000440597534e-02,-6.280684471130371094e-02,7.049427926540374756e-02,-2.455312013626098633e-02,6.018065661191940308e-02,7.055155932903289795e-02,-5.626431480050086975e-02,9.709101170301437378e-02,1.793220452964305878e-02,-8.319083601236343384e-02,4.430088400840759277e-02,7.118749618530273438e-02,1.778475493192672729e-01,-1.209181826561689377e-02,2.123523801565170288e-01,1.614855378866195679e-01,1.907154619693756104e-01,1.616761535406112671e-01,8.844578266143798828e-02,2.325215488672256470e-01,2.417465895414352417e-01,-4.471983015537261963e-02,-2.582534216344356537e-02,8.402729034423828125e-02,8.896820247173309326e-02,8.333928883075714111e-02,9.920414537191390991e-02,-6.456077843904495239e-02,-2.588418498635292053e-02,-4.416218772530555725e-02,5.392171815037727356e-02,3.889342024922370911e-02,-6.443598121404647827e-02,-1.168706919997930527e-02,-8.180407434701919556e-02,-4.736356437206268311e-02,1.796440929174423218e-01,3.444220125675201416e-02,1.299621760845184326e-01,-2.272383123636245728e-02,-2.066429145634174347e-02,-2.244829229312017560e-04,1.120214983820915222e-01,2.396522462368011475e-02,1.311126649379730225e-01,8.585724979639053345e-02,9.841281175613403320e-02,-6.760421395301818848e-02,-3.124707192182540894e-02,-8.087188005447387695e-02,-1.199680473655462265e-02,1.238105595111846924e-01,1.441514343023300171e-01,2.534618079662322998e-01,-1.064385622739791870e-01,-2.225584685802459717e-01,-2.086147665977478027e-01
